Pm,Ω,e/a,EWF,G,ad-e/n,ad-G,δ-e/n,δ-ρ,Phase
3,5.3237,1.9,4.9065,68.825,0.0299,23.17,0.1215,0.1688,FCC
1,15.9695,1.55,4.678,67.045,0.0511,26.7195,0.1758,0.2358,BCC+FCC
1,17.7146,1.7,4.688,61.26,0.0414,23.132,0.1538,0.2318,BCC+FCC
3,4.7404,1.95,4.7005,65.7,0.0299,24.32,0.1294,0.2294,FCC
1,3.2549,1.95,4.7345,72.075,0.043,20.985,0.1597,0.2808,BCC+FCC
1,4.1678,1.8,4.7495,70.305,0.0505,24.524,0.1748,0.2836,BCC+FCC
1,8.4059,1.75,4.732,59.65,0.0442,21.63,0.1608,0.2809,BCC+FCC
1,656.8871,1.75,4.627,62.755,0.0463,23.8105,0.1695,0.2809,BCC+FCC
1,15.2414,1.5,4.6095,64.2,0.0589,28.78,0.1979,0.2858,BCC+FCC
1,3.5084,1.9,4.792,66.255,0.0448,24.5595,0.1621,0.2822,BCC+FCC
1,6.8499,1.7,4.6695,69.155,0.0516,29.355,0.1843,0.2842,BCC+FCC
1,2.9193,1.85,4.777,69.125,0.0494,27.8325,0.1731,0.2845,BCC+FCC
1,5.1433,1.8,4.687,67.16,0.0463,28.05,0.1724,0.2828,BCC+FCC
1,7.5381,1.7,4.662,67.015,0.0507,29.8765,0.1824,0.2841,BCC+FCC
1,2.6204,1.75,4.7045,75.615,0.0503,30.842,0.1782,0.2843,BCC+FCC
1,3.7321,1.8,4.697,66.325,0.047,30.4975,0.1702,0.2835,BCC+FCC
1,2.5014,1.9,4.7795,64.5,0.0457,29.18,0.1637,0.284,BCC+FCC
1,3.2246,1.9,4.691,67.175,0.0497,26.5075,0.1807,0.3254,BCC+FCC
1,1.988,1.95,4.741,72.415,0.051,26.2005,0.1804,0.3262,BCC+FCC
1,3.002,2.05,4.676,63.445,0.0394,23.8405,0.1592,0.3221,BCC+FCC
1,7.4451,1.85,4.626,57.655,0.0466,23.4615,0.1765,0.3242,BCC+FCC
1,4.6394,1.95,4.6685,53.605,0.0421,20.207,0.1641,0.3236,BCC+FCC
1,2.9576,1.95,4.686,60.41,0.0451,27.112,0.1686,0.3246,BCC+FCC
1,1.8457,2.1,4.826,54.965,0.0413,22.7245,0.1557,0.3248,BCC+FCC
1,1.7377,2.1,4.745,65.28,0.0497,24.124,0.1783,0.3646,BCC+FCC
1,2.9015,2,4.6225,64.88,0.0478,25.562,0.1825,0.3616,BCC+FCC
1,2.0817,2,4.68,68.41,0.0521,26.628,0.1876,0.3638,BCC+FCC
1,6.988,1.9,4.5725,55.79,0.0491,21.467,0.1855,0.3625,BCC+FCC
1,2.2543,2.05,4.6725,64.62,0.0479,26.018,0.1794,0.3629,BCC+FCC
1,1.6991,2.1,4.7875,59.03,0.0494,24.713,0.1763,0.3657,BCC+FCC
1,2.4873,2,4.65,59.85,0.0483,27.56,0.1777,0.3629,BCC+FCC
1,42.5626,1.65,4.6145,59.83,0.0492,25.069,0.1908,0.2554,BCC+FCC
1,21.8526,1.75,4.6395,54.475,0.0436,19.515,0.1756,0.2533,BCC+FCC
1,2.1516,1.95,4.6475,49.97,0.0496,19.065,0.1993,0.3172,BCC+FCC
1,2.2106,1.9,4.6475,51.62,0.0527,21.54,0.2044,0.3181,BCC+FCC
1,3.5848,1.9,4.5775,56.37,0.0493,24.191,0.1946,0.3387,BCC+FCC
1,2.0293,2.05,4.5765,55.12,0.0484,25.066,0.1878,0.3738,BCC+FCC
1,30.4796,1.75,4.623,62.525,0.0416,25.08,0.1686,0.2383,BCC+FCC
1,4.0174,1.9,4.562,63.805,0.0449,25.8255,0.174,0.2853,BCC+FCC
1,2.2902,2,4.6195,56.12,0.0471,21.828,0.176,0.2929,BCC+FCC
1,3.9149,1.95,4.5935,57.355,0.0454,23.5015,0.1763,0.326,BCC+FCC
1,1.9402,2.05,4.6435,53.03,0.0473,20.835,0.1744,0.3314,BCC+FCC
2,9.376,1.95,4.6765,62.21,0.0225,22.24,0.1002,0.1669,FCC
1,3.6988,1.7,4.5355,63.72,0.0412,20.73,0.1526,0.229,BCC+FCC
1,58.5529,1.7,4.588,67.635,0.0404,26.715,0.1615,0.2322,BCC+FCC
1,40.8684,1.6,4.6205,65.52,0.0478,28.934,0.1748,0.236,BCC+FCC
1,11.9493,1.65,4.5855,70.415,0.0449,30.185,0.1679,0.2346,BCC+FCC
1,18.6855,1.65,4.552,70.375,0.0484,30.575,0.1822,0.2806,BCC+FCC
1,3.4054,1.9,4.6335,56.3,0.0463,24.67,0.1716,0.3249,BCC+FCC
1,4.4496,1.9,4.4975,65.61,0.0454,28.74,0.1786,0.3553,BCC+FCC
1,4.6923,1.9,4.53,60.195,0.0485,26.594,0.1852,0.3599,BCC+FCC
1,1.5936,2,4.8285,56.32,0.0487,25.076,0.1804,0.3026,BCC+FCC
1,1.494,2,4.79,60.385,0.0564,26.7935,0.199,0.3448,BCC+FCC
1,3.4529,1.8,4.7605,60.94,0.0528,24.972,0.1864,0.2487,BCC+FCC
1,4.0264,1.8,4.742,54.75,0.0503,20.485,0.1814,0.289,BCC+FCC
1,1.6537,2.05,4.791,57.09,0.0508,24.537,0.179,0.3316,BCC+FCC
1,11.1347,1.6,4.602,60.635,0.0565,24.1455,0.1883,0.2851,BCC+FCC
1,2.4235,1.85,4.6745,65.63,0.0462,30.423,0.1652,0.2841,BCC+FCC
1,2.7742,1.85,4.7035,63.235,0.0549,26.8385,0.1872,0.3277,BCC+FCC
1,3.8429,1.8,4.671,53.8,0.0523,20.44,0.1832,0.327,BCC+FCC
1,2.1677,1.85,4.6135,68.775,0.0463,32.165,0.1741,0.3239,BCC+FCC
1,1.4456,2.05,4.8135,62.42,0.0467,25.478,0.1881,0.2753,BCC+FCC
1,1.3341,2.05,4.7475,54.95,0.0512,25.695,0.1939,0.319,BCC+FCC
1,1.5364,2.1,4.685,65.69,0.047,26.422,0.1813,0.3385,BCC+FCC
1,1.2873,2.1,4.7925,59.61,0.0514,27.321,0.1872,0.3435,BCC+FCC
1,1.3909,2.2,4.6265,57.06,0.0449,25.636,0.1739,0.3734,BCC+FCC
1,1.179,2.2,4.749,55.26,0.0509,25.142,0.1882,0.3802,BCC+FCC
1,1.3638,2.2,4.619,54.92,0.044,24.734,0.1701,0.3731,BCC+FCC
1,1.1589,2.25,4.633,50.25,0.0478,22.22,0.1795,0.4106,BCC+FCC
1,2.2253,2,4.603,65.2,0.0459,23.24,0.1736,0.2482,BCC+FCC
1,2.0118,2,4.8105,66.73,0.0459,24.037,0.17,0.2464,BCC+FCC
1,2.0767,2,4.5595,72.065,0.0449,22.6755,0.1726,0.2839,BCC+FCC
1,1.7828,2,4.792,71.54,0.0486,24.208,0.1747,0.2886,BCC+FCC
1,2.1373,2.05,4.637,63.69,0.0422,24.75,0.1609,0.2865,BCC+FCC
1,1.8682,1.95,4.7695,66.77,0.0491,28.78,0.1734,0.2892,BCC+FCC
1,1.4965,2.1,4.781,67.275,0.0499,25.03,0.179,0.3304,BCC+FCC
1,1.6433,2.1,4.7435,56.575,0.0457,24.5575,0.1664,0.3295,BCC+FCC
1,2.5357,1.85,4.718,72.18,0.0432,27.664,0.1537,0.2359,BCC+FCC
1,1.945,2.05,4.6235,74.185,0.0414,21.3725,0.1594,0.3192,BCC+FCC
1,2.0728,2,4.616,73.695,0.0423,24.457,0.1603,0.3193,BCC+FCC
1,1.9021,1.85,4.6335,74.45,0.0446,31.72,0.1688,0.3221,BCC+FCC
1,1.6275,2.1,4.766,58.065,0.0434,25.678,0.157,0.3255,BCC+FCC
2,1.5225,1.85,4.488,64.265,0.0827,32.9315,0.4313,0.3367,IM
3,1.2816,1.9,4.523,59.13,0.0729,31.096,0.3753,0.3135,IM
1,1.6166,2.05,4.7905,56.99,0.049,20.957,0.1762,0.2529,BCC+FCC
1,1.9077,1.9,4.6645,67.9,0.0465,29.91,0.1705,0.2878,BCC+FCC
2,1.5507,1.7,4.4955,63.525,0.0965,38.4425,0.5221,0.311,IM
3,1.6357,1.75,4.463,64.755,0.0926,38.5015,0.5265,0.3376,IM
3,1.5132,1.75,4.5655,64.81,0.0943,39.383,0.4864,0.3106,IM
1,26.7839,1.9,4.764,67.64,0.0344,21.532,0.1625,0.1708,FCC
3,19.9607,1.85,4.7315,63.705,0.0343,22.355,0.164,0.1707,FCC
1,8.871,1.65,4.6895,49.195,0.0455,13.092,0.1868,0.2238,BCC+FCC
1,1.7065,2,4.8285,57.35,0.0469,22.925,0.1884,0.2749,BCC+FCC
1,1.9179,2,4.781,52.985,0.0446,20.6405,0.1853,0.2743,BCC+FCC
1,1.7416,2.05,4.6525,62.785,0.0466,23.308,0.1976,0.3146,BCC+FCC
1,1.5129,2.05,4.639,49.26,0.053,19.514,0.2126,0.3324,BCC+FCC
1,1.8897,2.1,4.675,61.025,0.0438,23.3725,0.1826,0.3391,BCC+FCC
1,1.7856,2.15,4.609,51.905,0.0453,20.8865,0.183,0.3753,BCC+FCC
3,5.2467,1.95,4.904,62.235,0.0276,20.625,0.1235,0.1737,FCC
3,4.9511,2,4.8165,59.495,0.0275,20.4845,0.1189,0.1749,FCC
1,4.3068,1.95,4.643,60.49,0.0433,19.419,0.179,0.2479,BCC+FCC
1,2.1075,2.05,4.708,60.445,0.0487,19.7995,0.1866,0.2551,BCC+FCC
4,4.3386,2,4.7455,63.475,0.0356,20.6775,0.1431,0.2354,FCC
1,4.0069,1.95,4.668,58.435,0.0445,18.962,0.1791,0.249,BCC+FCC
1,2.9894,2,4.703,53.895,0.0424,16.903,0.1721,0.2494,BCC+FCC
4,28.0235,1.95,4.7065,65.27,0.0262,19.636,0.1039,0.1658,FCC
1,4.4562,1.85,4.642,52.315,0.043,17.511,0.1919,0.229,BCC+FCC
1,3.3323,1.9,4.6595,51.97,0.0414,17.718,0.187,0.2287,BCC+FCC
1,12.9883,1.95,4.649,59.325,0.0265,19.6075,0.121,0.1748,FCC
1,1.5495,2,4.7735,52.72,0.0494,20.296,0.191,0.2762,BCC+FCC
1,1.6611,2.1,4.7545,56.155,0.0439,20.956,0.1774,0.2645,BCC+FCC
1,1.3879,2.1,4.8445,54.27,0.0473,20.081,0.1823,0.2665,BCC+FCC
1,1.364,2.15,4.645,60.43,0.0483,23.857,0.1945,0.3165,BCC+FCC
1,1.2383,2.15,4.7025,50.545,0.0546,19.083,0.2063,0.3257,BCC+FCC
1,1.279,2.15,4.6725,49.9,0.0477,19.13,0.188,0.3192,BCC+FCC
1,1.4443,2.05,4.7385,62.27,0.0461,23.746,0.1965,0.2458,BCC+FCC
1,1.3623,2.1,4.6625,59.485,0.0481,24.5465,0.1995,0.2895,BCC+FCC
4,2.92,2.05,4.514,66.625,0.0324,17.5775,0.1346,0.1821,FCC
4,3.0458,2.05,4.534,66.8,0.0318,17.7,0.1335,0.1817,FCC
2,1.9331,1.7,4.581,64.665,0.0804,34.568,0.3834,0.2949,IM
3,1.8445,1.8,4.4985,64.655,0.0895,36.2605,0.4688,0.3313,IM
3,1.3417,1.85,4.611,61.01,0.0965,35.783,0.4837,0.3422,IM
2,1.4263,1.9,4.5455,61.565,0.0931,31.3445,0.5075,0.337,IM
4,1.3852,1.85,4.5765,60.66,0.0845,31.978,0.4343,0.2489,IM
3,1.6439,1.85,4.498,66.255,0.066,33.806,0.4,0.3094,IM
4,1.8563,1.8,4.498,65.665,0.0671,36.5745,0.398,0.3084,IM
3,1.2566,1.9,4.568,57.485,0.0833,31.629,0.4286,0.29,IM
3,1.5377,1.7,4.5245,57.69,0.0905,33.005,0.5209,0.3176,IM
4,1.6584,1.85,4.4695,58.455,0.0831,32.6225,0.5015,0.3623,IM
2,1.7117,1.85,4.4785,57.175,0.0643,33.2625,0.3849,0.3349,IM
2,1.7346,1.8,4.52,65.035,0.0649,41.0655,0.3817,0.3695,IM
2,1.7144,1.8,4.523,59.9,0.0849,31.9,0.4781,0.3271,IM
3,1.4898,1.7,4.4705,55.98,0.0861,33.86,0.5382,0.3067,IM
1,11.4649,1.7,4.673,74.51,0.0463,20.536,0.1782,0.201,BCC+FCC
1,4.3426,1.85,4.6945,68.68,0.046,20.986,0.1756,0.2532,BCC+FCC
1,2.6593,1.8,4.686,67.42,0.0552,24.516,0.2099,0.2759,BCC+FCC
1,2.2347,2,4.6685,69.485,0.0429,21.141,0.1799,0.2974,BCC+FCC
1,2.432,2,4.6,64.99,0.0468,23.792,0.1915,0.3371,BCC+FCC
1,1.7272,2,4.69,68.605,0.0528,24.5535,0.1987,0.341,BCC+FCC
1,9.6786,1.65,4.6115,69.02,0.0486,20.838,0.1791,0.1887,BCC+FCC
1,4.1579,1.9,4.5695,73.86,0.0423,21.106,0.1704,0.2796,BCC+FCC
1,2.8683,1.95,4.671,64.78,0.0519,22.712,0.1877,0.3291,BCC+FCC
1,1.8507,2.05,4.681,71.645,0.048,21.587,0.1811,0.3269,BCC+FCC
1,243.0849,1.7,4.5855,76.11,0.0427,20.906,0.1678,0.2316,BCC+FCC
1,7.7958,1.65,4.6705,74.48,0.0536,22.646,0.1786,0.237,BCC+FCC
1,30.2613,1.6,4.5805,72.515,0.0516,23.792,0.1795,0.2352,BCC+FCC
1,3.0913,1.75,4.713,81.43,0.0518,17.958,0.1764,0.2373,BCC+FCC
1,6.6074,1.7,4.623,79.465,0.0482,19.9955,0.1753,0.2347,BCC+FCC
1,16.43,1.55,4.6005,74.34,0.0529,25.252,0.1845,0.2359,BCC+FCC
1,9.8324,1.65,4.6105,81.205,0.0476,20.893,0.1769,0.2337,BCC+FCC
1,1.7099,2,4.6835,74.61,0.0505,20.895,0.1794,0.325,BCC+FCC
1,5.3575,1.8,4.5635,70.88,0.0507,26.104,0.1889,0.3224,BCC+FCC
1,7.2001,1.6,4.478,73.675,0.0437,22.6725,0.184,0.1963,BCC+FCC
1,0.9126,2.35,4.2665,49.465,0.0283,24.0615,0.1464,0.4233,BCC+FCC
1,2.1273,2,4.7345,69.04,0.0454,18.804,0.1792,0.2584,BCC+FCC
1,3.2814,1.95,4.6445,67.075,0.0425,19.6025,0.1797,0.2562,BCC+FCC
1,2.0063,1.95,4.691,65.74,0.0497,21.328,0.1962,0.2739,BCC+FCC
1,1.6547,2.05,4.617,71.645,0.0421,16.088,0.1839,0.2242,BCC+FCC
1,12.2397,1.75,4.8725,68.31,0.0333,23.049,0.1585,0.0687,FCC
3,25.6147,1.8,4.769,65.175,0.0326,21.9375,0.1395,0.1234,FCC
4,6.4317,1.85,4.81,67.515,0.0335,20.932,0.1665,0.0632,FCC
3,5.5521,1.8,4.8425,69.25,0.0378,22.32,0.1753,0.069,FCC
4,7.0974,1.8,4.9325,61.865,0.0311,22.1615,0.1662,0.0481,FCC
4,27.4314,1.75,4.75,72.35,0.0356,19.345,0.1358,0.0944,FCC
4,17.3395,1.75,4.7175,72.265,0.0347,19.2855,0.1352,0.0939,FCC
3,464.6947,1.8,4.865,66.76,0.029,20.704,0.1206,0.0865,FCC
3,13.0464,1.75,4.8075,64.88,0.0302,20.77,0.1242,0.0879,FCC
1,9.5213,1.75,4.89,71.855,0.0364,22.834,0.1416,0.0971,FCC
3,46.4995,1.8,4.9225,64.79,0.0271,21.37,0.117,0.0825,FCC
4,118.9401,1.85,4.55,76.965,0.0317,9.5895,0.118,0.0786,FCC
3,13.8218,1.85,4.7175,69.535,0.0252,19.0145,0.0959,0.0696,FCC
3,6.26,1.75,4.66,69.305,0.028,21.054,0.1114,0.0746,FCC
1,57.3412,1.8,4.6775,74.46,0.0259,19.746,0.1098,0.0774,FCC
4,2.152,1.75,4.5175,61.425,0.1078,31.5025,0.5117,0.305,IM
2,1.6065,1.7,4.5075,59.61,0.0972,36.073,0.4587,0.332,IM
3,17.2885,1.75,4.6425,63.495,0.0325,20.955,0.1714,0.068,FCC
1,3.7634,1.9,4.6165,75.365,0.0325,15.696,0.1416,0.1265,FCC
2,1.5284,1.85,4.595,65.6,0.082,33.52,0.3778,0.3173,IM
1,2.8014,1.9,4.9075,63.705,0.0388,22.285,0.1803,0.0838,FCC
1,4.5916,1.85,4.6025,80.31,0.0355,12.178,0.1382,0.0993,FCC
4,3.8776,1.95,4.3975,67.77,0.0328,17.146,0.1537,0.1247,FCC
1,3.8767,1.95,4.6375,73.55,0.034,14.675,0.1401,0.109,FCC
4,6.0509,1.75,4.4625,78.635,0.0286,18.6755,0.1262,0.096,FCC
1,5.4797,1.85,4.58,73.89,0.0323,19.144,0.1265,0.0979,FCC
4,1.8125,1.75,4.491,59.235,0.0911,35.7655,0.5082,0.3218,IM
3,1.8569,1.75,4.5495,62.24,0.0913,34.668,0.4424,0.2907,IM
2,1.8126,1.75,4.578,62.635,0.0872,33.432,0.4174,0.2678,IM
2,1.523,1.8,4.5995,56.48,0.0962,30.972,0.4474,0.2825,IM
1,1.9099,1.95,4.6245,56.05,0.0449,22.96,0.1876,0.1951,BCC+FCC
2,1.7977,1.9,4.565,62.31,0.1021,33.214,0.5002,0.3679,IM
2,2.3823,1.9,4.615,65.95,0.0832,32.585,0.4004,0.3895,IM
3,1.4377,1.75,4.5705,62.24,0.1084,35.178,0.5472,0.2733,IM
3,1.6582,1.75,4.5745,60.955,0.0667,31.2215,0.3509,0.3012,IM
2,1.9729,1.7,4.508,63.41,0.0982,35.472,0.5788,0.3226,IM
3,6.0898,1.9,4.7765,61.6,0.0327,20.58,0.146,0.1337,FCC
3,67.3862,1.8,4.694,57.925,0.0339,19.03,0.1511,0.1337,FCC
4,2.9085,1.95,4.949,59.54,0.0285,21.124,0.1412,0.1306,FCC
1,2.9419,1.9,4.6595,59.07,0.0398,22.42,0.1887,0.1886,BCC+FCC
1,2.5468,1.85,4.737,55.3,0.048,20.94,0.1977,0.1931,BCC+FCC
2,7.5644,1.9,4.7175,63.38,0.0282,19.922,0.1572,0.0609,FCC
4,11.2916,1.95,4.5,75.36,0.0253,8.848,0.1171,0.086,FCC
3,20.994,1.85,4.64,62.845,0.0309,18.475,0.1348,0.1033,FCC
1,25.9643,1.75,4.67,60.65,0.0353,17.875,0.1325,0.094,FCC
4,4.1943,1.95,4.7425,65.515,0.0331,18.452,0.1229,0.0957,FCC
4,8.4866,1.95,4.56,64.915,0.0267,17.972,0.1128,0.0927,FCC
3,31.7892,1.9,4.6575,62.5,0.0284,18.82,0.1286,0.1028,FCC
3,38.652,1.9,4.79,62.28,0.0259,19.55,0.1088,0.0856,FCC
2,2.763,1.7,4.486,60.885,0.0985,33.372,0.482,0.309,IM
4,2.2528,1.7,4.5145,57.075,0.107,31.535,0.5272,0.2867,IM
3,2.6746,1.85,4.6075,64.635,0.1252,36.989,0.5593,0.3412,IM
3,1.5026,1.8,4.5425,55.175,0.1125,31.785,0.4957,0.3161,IM
3,5.412,1.9,4.6675,59.575,0.03,19.3825,0.1692,0.0841,FCC
3,1.5749,1.75,4.585,55.745,0.0997,32.673,0.4964,0.3254,IM
3,2.0971,1.65,4.5735,56.345,0.0994,33.6775,0.4881,0.2936,IM
3,1.2986,1.9,4.5025,59.015,0.1008,31.605,0.5031,0.3482,IM
4,1.6445,1.8,4.5685,64.56,0.0987,34.33,0.4793,0.3065,IM
2,1.3732,1.85,4.5995,60.78,0.109,31.988,0.5088,0.2879,IM
4,1.6775,1.8,4.561,62.42,0.0974,34.392,0.4757,0.3066,IM
3,1.3968,1.85,4.592,58.64,0.1078,31.458,0.5062,0.288,IM
3,1.3997,1.85,4.5845,56.5,0.1066,30.5,0.5034,0.2882,IM
3,1.5879,1.8,4.6195,61.22,0.1023,33.444,0.4719,0.2758,IM
4,1.6753,1.8,4.587,61.135,0.0998,33.342,0.4667,0.2788,IM
3,1.5617,1.75,4.5625,64.36,0.0856,38.75,0.4398,0.2835,IM
2,2.6436,1.85,4.62,77.445,0.1113,32.966,0.5007,0.3255,IM
1,2.9464,2,4.684,68.69,0.0327,17.734,0.146,0.1358,FCC
2,1.6248,1.9,4.58,62.41,0.1201,30.712,0.5445,0.3317,IM
2,1.8557,1.85,4.552,62.715,0.1004,35.238,0.4821,0.3612,IM
4,1.6389,1.75,4.5695,56.975,0.0989,31.595,0.4861,0.2766,IM
2,1.7759,1.8,4.563,60.665,0.1064,31.068,0.5411,0.3155,IM
2,1.5772,1.8,4.598,59.83,0.0976,32.976,0.4435,0.2908,IM
2,2.0855,1.8,4.4675,56.18,0.0771,32.072,0.4603,0.3525,IM
3,1.5146,1.85,4.4925,51.595,0.0894,30.603,0.4647,0.3294,IM
2,1.5312,1.85,4.4665,58.015,0.1086,31.448,0.5355,0.2601,IM
3,1.7652,1.8,4.59,60.83,0.1155,31.722,0.5349,0.3285,IM
2,1.8331,1.75,4.6125,62.86,0.0989,30.902,0.4256,0.2843,IM
2,2.8248,1.85,4.565,72.815,0.1072,35.745,0.4951,0.3305,IM
2,1.6028,1.8,4.56,61.76,0.106,31.816,0.5008,0.2977,IM
3,1.5305,1.7,4.57,58.145,0.082,37.7885,0.4558,0.2833,IM
4,1.4911,1.75,4.601,60.4,0.0914,37.08,0.4788,0.3362,IM
2,1.6258,1.75,4.5885,63.035,0.093,36.382,0.4992,0.3107,IM
3,1.558,1.8,4.6145,62.34,0.097,32.888,0.4844,0.2962,IM
3,1.571,1.8,4.578,58.36,0.0996,31.104,0.5182,0.2788,IM
2,1.7062,1.8,4.598,59.39,0.0927,30.486,0.4718,0.281,IM
3,1.315,1.8,4.597,61.985,0.0911,35.2935,0.4603,0.2531,IM
2,1.5812,1.8,4.6005,62.69,0.0842,32.608,0.4217,0.2395,IM
3,1.5967,1.75,4.6095,62.91,0.0865,36.482,0.4373,0.2532,IM
4,1.5048,1.8,4.61,62.18,0.0966,31.606,0.4787,0.2741,IM
4,14.5539,1.75,4.1765,38.525,0.0398,13.705,0.5977,0.366,BCC
4,14.793,1.65,4.2405,42.365,0.0421,13.3675,0.555,0.3883,BCC
1,32.7841,1.65,4.5455,70.25,0.0445,20.865,0.1917,0.1615,BCC+FCC
4,54.9515,1.8,4.1055,32.365,0.0416,12.5875,0.4923,0.3683,BCC
3,81.7583,1.65,4.1375,39.21,0.0418,13.79,0.5075,0.3318,BCC
4,50.4544,1.55,4.17,40.875,0.0392,12.17,0.475,0.3188,BCC
2,1.5897,1.8,4.49,61.47,0.1014,33.37,0.5276,0.3451,IM
3,1.956,1.75,4.465,59.675,0.1028,32.8125,0.5318,0.345,IM
1,10.9664,1.75,4.6205,65.715,0.0472,19.272,0.1923,0.1696,BCC+FCC
3,1.8502,1.6,4.5345,59.915,0.1178,30.778,0.5793,0.2819,IM
3,1.6985,1.6,4.576,61.98,0.1009,35.298,0.496,0.2562,IM
4,2.5029,1.7,4.5095,63.98,0.0886,31.576,0.4995,0.3201,IM
4,32.6582,1.7,4.1115,34.555,0.0444,12.807,0.6727,0.3099,BCC
3,68.3115,1.5,4.175,39.215,0.0424,11.8335,0.6117,0.2651,BCC
3,75.9046,1.75,4.119,33.33,0.0413,11.659,0.6663,0.3652,BCC
3,1.5308,1.85,4.465,62.125,0.0906,34.4825,0.4718,0.3317,IM
4,65.1767,1.6,4.209,46.91,0.0442,15.233,0.4779,0.3523,BCC
3,11.1708,1.5,4.374,76.85,0.0405,32.795,0.3902,0.358,BCC
4,23.1367,1.75,4.137,38.005,0.0375,16.0265,0.4446,0.3794,BCC
3,23.511,1.75,4.151,38.19,0.042,15.897,0.46,0.3949,BCC
3,27.2121,1.75,4.1625,35.415,0.0419,14.471,0.433,0.4167,BCC
3,54.283,1.75,4.151,34.27,0.0421,13.238,0.439,0.3844,BCC
4,87.0563,1.75,4.22,35.545,0.0443,15.344,0.3576,0.3569,BCC
4,10.5797,1.45,4.39,82.355,0.0373,40.5405,0.3628,0.3424,BCC
4,45.2301,1.6,4.1675,42.26,0.0411,13.12,0.4711,0.3135,BCC
3,32.6277,1.65,4.1505,39.275,0.0382,14.1125,0.4465,0.3717,BCC
4,61.0928,1.95,4.109,38.215,0.044,16.148,0.5488,0.4122,BCC
4,67.6471,1.8,4.169,36.065,0.043,14.155,0.4322,0.4154,BCC
4,31.0272,1.8,4.1515,37.995,0.0422,14.145,0.4775,0.4139,BCC
2,21.0022,1.8,4.1565,38.47,0.0354,15.59,0.4423,0.4264,BCC
4,19.2897,1.8,4.154,44.875,0.0425,15.54,0.5324,0.3491,BCC
4,27.4306,1.75,4.1765,35.14,0.0348,14.2,0.3888,0.4032,BCC
2,14.9072,1.75,4.1515,41.475,0.0344,14.655,0.4486,0.3715,BCC
3,18.0236,1.7,4.1565,39.115,0.0389,12.3435,0.4649,0.3767,BCC
3,45.0101,1.7,4.214,43.165,0.0434,13.068,0.4498,0.4247,BCC
4,23.5036,1.85,4.1355,39.035,0.0439,14.8185,0.5195,0.4029,BCC
4,36.116,1.8,4.1555,35.705,0.044,13.0955,0.4633,0.4202,BCC
3,15.5722,1.75,4.1555,39.185,0.0374,13.995,0.4556,0.3964,BCC
3,45.9447,1.7,4.2155,37.915,0.0436,12.942,0.3901,0.4127,BCC
3,21.2203,1.7,4.1955,40.805,0.0395,13.314,0.4405,0.4208,BCC
3,36.0124,1.95,4.077,31.575,0.0402,10.29,0.5188,0.414,BCC
3,24.3544,1.9,4.0895,32.65,0.0413,10.705,0.5156,0.4035,BCC
2,22.4773,1.85,4.122,29.31,0.0352,9.575,0.4118,0.4171,BCC
2,22.663,1.85,4.1145,29.795,0.0367,9.3325,0.4343,0.4158,BCC
4,31.3893,1.85,4.1445,33.3,0.0424,12.82,0.452,0.4418,BCC
2,17.4654,1.8,4.1645,37.81,0.0392,15.041,0.4494,0.4386,BCC
3,15.5568,1.75,4.152,37.38,0.0422,12.628,0.4757,0.4001,BCC
2,27.1653,1.9,4.126,31.38,0.0417,11.34,0.4596,0.4554,BCC
4,28.2634,1.8,4.161,32.085,0.043,10.8705,0.4313,0.4262,BCC
3,26.3009,1.8,4.1935,33.105,0.0399,13.756,0.3752,0.4519,BCC
4,17.1832,1.75,4.1885,36.11,0.0391,13.771,0.4145,0.455,BCC
3,78.2674,1.75,4.235,34.92,0.0468,12.5,0.3512,0.4104,BCC
3,39.8825,1.75,4.2465,36.065,0.0462,13.275,0.3588,0.4754,BCC
4,19.0402,1.75,4.2415,37.985,0.0416,15.195,0.3817,0.5111,BCC
4,25.7339,1.85,4.193,29.08,0.0436,9.734,0.3671,0.46,BCC
