Pm,Ω,e/a,EWF,G,ad-e/n,ad-G,δ-e/n,δ-ρ,Phase
2,30.6607,1.95,4.148,25.9,0.0423,6.86,0.3904,0.4817,BCC
3,169.8767,1.9,4.125,37.175,0.0441,15.4525,0.5049,0.4214,BCC
4,28.1047,1.8,4.1125,36.305,0.0401,12.5555,0.5035,0.3691,BCC
4,51.5536,1.8,4.14,36.85,0.0431,13.37,0.4803,0.3922,BCC
2,23.1856,1.75,4.125,37.38,0.0409,11.96,0.4993,0.3584,BCC
2,24.4101,1.75,4.1575,38.4,0.0368,14.01,0.4471,0.4002,BCC
4,23.7103,1.75,4.1625,44.32,0.0429,14.064,0.5182,0.3612,BCC
4,24.2485,1.65,4.1925,43.025,0.0383,12.4925,0.452,0.3823,BCC
4,39.6289,1.65,4.2125,44.055,0.0399,12.356,0.4474,0.3993,BCC
4,9.5312,1.7,4.659,71,0.0367,22.84,0.1423,0.1716,FCC
2,6.23,1.9,4.824,72.85,0.0323,19.9,0.1235,0.17,FCC
3,8.3391,1.8,4.8315,72.79,0.0369,22.413,0.1378,0.1727,FCC
3,9.8443,1.8,4.799,72.705,0.0367,22.3535,0.1373,0.1727,FCC
2,6.0574,1.9,4.849,70.795,0.0316,21.7065,0.1226,0.1698,FCC
1,773.4904,1.65,4.6705,72.605,0.0483,24.554,0.1714,0.2346,BCC+FCC
1,8.5789,1.6,4.613,70.725,0.0478,25.3925,0.1732,0.2337,BCC+FCC
1,37.0965,1.65,4.598,75.795,0.0431,24.2565,0.1705,0.2321,BCC+FCC
1,9.5889,1.75,4.753,70.78,0.045,23.784,0.1602,0.2338,BCC+FCC
1,3.829,1.8,4.803,76.02,0.0467,22.232,0.1636,0.2354,BCC+FCC
1,352.9766,1.6,4.703,68.84,0.0502,26.54,0.1736,0.2357,BCC+FCC
1,15.9695,1.55,4.678,67.045,0.0511,26.7195,0.1758,0.2358,BCC+FCC
1,135.8713,1.65,4.688,68.41,0.0474,26.8,0.1697,0.235,BCC+FCC
1,217.7672,1.7,4.7055,62.565,0.043,25.388,0.1595,0.2334,BCC+FCC
1,9.3291,1.65,4.6195,74.915,0.0524,28.212,0.1896,0.2828,BCC+FCC
1,15.2941,1.65,4.587,74.83,0.0502,28.144,0.1865,0.2809,BCC+FCC
1,294.6051,1.6,4.6195,65.565,0.0537,29.418,0.1904,0.2844,BCC+FCC
1,3.4696,1.9,4.7445,67.39,0.0444,26.271,0.164,0.2824,BCC+FCC
1,8.6905,1.8,4.7345,55.025,0.0414,19.695,0.1577,0.2806,BCC+FCC
1,2.585,1.8,4.7295,71.91,0.0496,31.029,0.1744,0.2847,BCC+FCC
1,4.5126,1.85,4.7295,59.26,0.0439,25.808,0.1636,0.2827,BCC+FCC
1,3.9488,1.85,4.6895,62.535,0.043,28.542,0.1615,0.2822,BCC+FCC
1,4.8871,1.8,4.697,60.825,0.0455,27.8425,0.1685,0.2833,BCC+FCC
1,8.4215,1.7,4.6385,58.86,0.0552,22.958,0.1879,0.3265,BCC+FCC
1,3.7438,1.95,4.6985,62.165,0.0464,23.485,0.1699,0.3242,BCC+FCC
1,7.6197,1.75,4.6085,65.15,0.0526,28.255,0.1915,0.3252,BCC+FCC
1,2.4498,1.85,4.6435,75.46,0.0487,28.332,0.179,0.3224,BCC+FCC
1,2.2833,2,4.7735,65.35,0.048,25.555,0.1719,0.3258,BCC+FCC
1,1.8471,2.1,4.8235,63.44,0.0437,24.526,0.1607,0.3249,BCC+FCC
1,4.3972,1.9,4.676,57.395,0.0464,23.8135,0.1733,0.3249,BCC+FCC
1,1.9667,2.1,4.8085,59.16,0.042,24.426,0.1576,0.3246,BCC+FCC
1,2.6094,2,4.776,51.375,0.0426,18.8725,0.1618,0.3249,BCC+FCC
1,1.7979,2.15,4.6725,66.82,0.0428,23.404,0.169,0.3608,BCC+FCC
1,2.0817,2,4.68,68.41,0.0521,26.628,0.1876,0.3638,BCC+FCC
1,1.8198,2,4.6725,71.77,0.0516,26.869,0.186,0.3625,BCC+FCC
1,1.8372,2.1,4.6975,66.415,0.0472,25.722,0.1758,0.3628,BCC+FCC
1,2.5805,2.05,4.6325,62.395,0.0454,26.215,0.174,0.3611,BCC+FCC
1,1.5926,2.05,4.755,66.095,0.0532,28.0355,0.1851,0.366,BCC+FCC
1,2.6298,1.95,4.6975,54.865,0.0525,23.091,0.1864,0.366,BCC+FCC
1,1.8777,2.05,4.7075,61.73,0.0493,28.373,0.1773,0.3644,BCC+FCC
1,2.6884,1.95,4.69,52.725,0.0515,21.3275,0.1848,0.3659,BCC+FCC
1,2.319,2.05,4.6675,54.005,0.0455,23.267,0.1704,0.3633,BCC+FCC
1,1.8981,2.05,4.6925,57.45,0.0474,27.075,0.1715,0.364,BCC+FCC
1,2.2774,2,4.6675,55.655,0.0483,25.577,0.1759,0.3641,BCC+FCC
1,1.8037,2.15,4.7175,52.095,0.0422,21.283,0.1608,0.3634,BCC+FCC
1,2.8513,1.75,4.6235,64.895,0.05,33.084,0.1898,0.2996,BCC+FCC
1,1.9323,2,4.64,51.68,0.0475,21.192,0.1924,0.3156,BCC+FCC
1,2.2205,2.05,4.6125,54.03,0.0433,22.529,0.1762,0.3375,BCC+FCC
1,1.9032,2.05,4.6015,53.065,0.0494,23.661,0.1894,0.3758,BCC+FCC
1,4.7563,1.8,4.674,59.235,0.046,23.259,0.1743,0.1975,BCC+FCC
1,6.3863,1.9,4.5705,59.83,0.0433,20.636,0.1771,0.2453,BCC+FCC
1,11.2543,1.7,4.673,60.065,0.0472,26.061,0.1759,0.2415,BCC+FCC
1,3.0234,1.85,4.6655,61.56,0.045,27.158,0.1664,0.2448,BCC+FCC
1,32.1912,1.75,4.5195,66.42,0.0455,24.98,0.1836,0.2819,BCC+FCC
1,2.9633,1.45,4.5465,72.935,0.0473,25.5715,0.1727,0.176,BCC+FCC
1,4.5982,1.4,4.4915,80.955,0.0479,26.945,0.1825,0.1768,BCC+FCC
1,1.5963,1.95,4.846,54.805,0.0502,23.0065,0.1943,0.2766,BCC+FCC
1,2.0667,1.85,4.7885,49.075,0.0507,16.78,0.1978,0.2766,BCC+FCC
1,2.2778,1.8,4.756,50.64,0.0542,19.284,0.204,0.2778,BCC+FCC
1,2.0245,1.85,4.806,60.415,0.0512,23.6365,0.1881,0.3021,BCC+FCC
1,1.2933,2,4.825,58.525,0.057,25.3375,0.208,0.3214,BCC+FCC
1,1.6652,1.95,4.8035,60.025,0.0519,27.93,0.1869,0.3035,BCC+FCC
1,1.5936,2,4.8285,56.32,0.0487,25.076,0.1804,0.3026,BCC+FCC
1,2.2377,1.95,4.8005,55.8,0.0508,19.57,0.1845,0.253,BCC+FCC
1,7.834,1.7,4.7455,56.875,0.0483,22.5525,0.1757,0.2416,BCC+FCC
1,1.7966,1.95,4.782,66.11,0.0559,26.48,0.1924,0.2954,BCC+FCC
1,2.2737,1.8,4.7045,66.05,0.0508,32.5,0.1804,0.2897,BCC+FCC
1,1.5592,2.1,4.816,53.385,0.0476,21.019,0.1723,0.3308,BCC+FCC
1,2.2862,1.95,4.7335,51.36,0.0515,18.996,0.1836,0.3316,BCC+FCC
1,16.5232,1.5,4.644,67.915,0.0495,23.115,0.1641,0.1774,BCC+FCC
1,9.3883,1.65,4.7565,74.78,0.0475,22.426,0.1613,0.1782,BCC+FCC
1,5.3127,1.7,4.6755,70.6,0.0518,22.95,0.1725,0.2366,BCC+FCC
1,5.5832,1.7,4.6755,66.88,0.0484,29.298,0.17,0.2373,BCC+FCC
1,2.9441,1.8,4.7705,68.59,0.0461,29.74,0.1609,0.2371,BCC+FCC
1,6.3365,1.65,4.688,66.565,0.049,31.568,0.1722,0.2379,BCC+FCC
1,2.6148,1.9,4.752,65.905,0.0484,24.2445,0.1679,0.2837,BCC+FCC
1,9.7791,1.65,4.612,58.15,0.0537,23.38,0.1842,0.2847,BCC+FCC
1,2.6785,1.85,4.7045,68.69,0.0506,27.441,0.1752,0.2848,BCC+FCC
1,7.2499,1.7,4.6895,54.705,0.048,19.9875,0.1724,0.2831,BCC+FCC
1,2.2929,1.9,4.7145,66.205,0.0475,28.475,0.1666,0.2844,BCC+FCC
1,2.3356,1.95,4.746,59.185,0.0499,24.952,0.1755,0.3268,BCC+FCC
1,50.1737,1.55,4.6505,52.915,0.0479,17.334,0.1801,0.203,BCC+FCC
1,1.5177,2,4.7135,72.29,0.0476,21.605,0.1925,0.2724,BCC+FCC
1,1.5392,2,4.7635,68.18,0.0491,25.106,0.1936,0.2749,BCC+FCC
1,1.6208,2,4.731,68.095,0.0477,25.0465,0.1909,0.2736,BCC+FCC
1,1.7268,1.95,4.6985,69.66,0.0489,26.142,0.1924,0.2728,BCC+FCC
1,1.8686,1.85,4.6435,66.455,0.0473,31.715,0.1843,0.2711,BCC+FCC
1,1.3549,2.1,4.695,65.885,0.0482,24.6195,0.194,0.3148,BCC+FCC
1,1.406,2.05,4.695,67.535,0.051,25.7745,0.1989,0.3155,BCC+FCC
1,1.6206,1.95,4.736,73.83,0.0511,25.128,0.189,0.3009,BCC+FCC
1,1.4649,2.1,4.655,63.66,0.046,25.388,0.1875,0.3127,BCC+FCC
1,1.5048,2,4.7935,70.21,0.051,25.937,0.1869,0.3023,BCC+FCC
1,1.149,2.1,4.729,56.725,0.0564,26.4475,0.2156,0.3348,BCC+FCC
1,1.6862,1.95,4.746,67.495,0.0502,29.4555,0.1846,0.3017,BCC+FCC
1,1.9336,1.85,4.6485,70.54,0.0465,32.196,0.1768,0.2973,BCC+FCC
1,1.4134,2.05,4.73,59.145,0.0512,27.3995,0.1956,0.318,BCC+FCC
1,1.5449,2.05,4.6325,58.89,0.046,27.119,0.1816,0.3124,BCC+FCC
1,1.8547,1.8,4.641,70.05,0.0454,34.72,0.1746,0.2974,BCC+FCC
1,1.2545,2.1,4.78,53.385,0.0499,23.6605,0.1922,0.3192,BCC+FCC
1,1.4488,2.1,4.6675,69.885,0.0469,23.881,0.1831,0.3371,BCC+FCC
1,1.4797,2,4.6925,71.13,0.0522,27.701,0.1935,0.3398,BCC+FCC
1,1.244,2.15,4.6765,61.13,0.0514,26.557,0.1998,0.3541,BCC+FCC
1,1.6337,2.05,4.6525,67.255,0.0474,27.674,0.1813,0.337,BCC+FCC
1,1.6215,2.05,4.67,63.06,0.0474,28.85,0.1795,0.3386,BCC+FCC
1,1.3877,2.15,4.745,53.595,0.045,23.3435,0.1735,0.3411,BCC+FCC
1,1.4772,2,4.68,58.375,0.048,29.5575,0.1777,0.3403,BCC+FCC
1,1.3773,2.15,4.6665,60.935,0.0495,27.845,0.1866,0.3761,BCC+FCC
1,1.179,2.2,4.749,55.26,0.0509,25.142,0.1882,0.3802,BCC+FCC
1,1.3259,2.15,4.6765,54.6,0.0487,25.77,0.1815,0.3774,BCC+FCC
2,2.4375,1.95,4.9065,62.67,0.0378,23.32,0.1764,0.1645,FCC
1,2.5515,1.95,4.6465,67.9,0.0447,22.07,0.1718,0.1984,BCC+FCC
3,3.6846,2,4.7265,66.88,0.0267,21.354,0.1209,0.1759,FCC
1,2.3019,1.9,4.653,72.305,0.0484,24.914,0.1801,0.2473,BCC+FCC
1,1.9546,2.05,4.743,65.47,0.0457,21.953,0.1752,0.2499,BCC+FCC
1,2.133,2,4.6355,65.285,0.0478,23.325,0.1797,0.2509,BCC+FCC
1,2.3369,1.95,4.7205,70.265,0.0452,24.232,0.1696,0.2446,BCC+FCC
1,2.5922,1.9,4.5805,69.995,0.0429,26.0255,0.1622,0.2414,BCC+FCC
1,1.8965,2,4.768,65.065,0.05,24.055,0.1817,0.2522,BCC+FCC
1,2.0091,1.95,4.7355,66.63,0.0509,25.62,0.1836,0.252,BCC+FCC
1,1.982,1.95,4.803,66.24,0.0487,26.18,0.1744,0.2477,BCC+FCC
1,2.3626,1.85,4.6305,67.535,0.0458,29.2385,0.1705,0.2469,BCC+FCC
1,2.3183,1.85,4.698,67.145,0.0468,29.7595,0.1692,0.2459,BCC+FCC
1,2.0207,1.95,4.788,61.96,0.0471,26.212,0.1695,0.2474,BCC+FCC
1,1.9958,2,4.6345,73.815,0.046,21.509,0.1746,0.2859,BCC+FCC
1,2.1386,1.8,4.6195,76.135,0.0461,30.048,0.1783,0.2862,BCC+FCC
1,1.7303,2.1,4.6995,62.77,0.0486,22.88,0.1814,0.2947,BCC+FCC
1,1.7009,2,4.817,69.485,0.0495,25.678,0.175,0.2893,BCC+FCC
1,1.8596,2,4.7845,69.4,0.0478,25.61,0.1725,0.2884,BCC+FCC
1,1.937,2.1,4.702,62.21,0.0426,23.27,0.1654,0.2893,BCC+FCC
1,1.8306,1.95,4.777,68.91,0.0501,28.069,0.1761,0.2894,BCC+FCC
1,1.8682,1.95,4.7695,66.77,0.0491,28.78,0.1734,0.2892,BCC+FCC
1,1.6156,2.1,4.6985,71.3,0.0464,22.07,0.1748,0.3266,BCC+FCC
1,1.8371,2,4.6335,74.43,0.0468,23.948,0.1753,0.3234,BCC+FCC
1,1.8404,2.05,4.6585,70.725,0.0462,24.7575,0.1727,0.3251,BCC+FCC
1,1.8183,2.05,4.6835,68.67,0.0472,26.146,0.1742,0.3268,BCC+FCC
1,1.4898,2.05,4.731,65.12,0.0543,27.3,0.1917,0.3345,BCC+FCC
1,1.9118,1.9,4.636,69.255,0.046,32.385,0.1712,0.3252,BCC+FCC
1,1.5769,2.15,4.716,57.54,0.0478,23.148,0.1761,0.3327,BCC+FCC
1,1.6402,2.15,4.7585,59.205,0.0439,24.2155,0.1658,0.3289,BCC+FCC
4,4.0244,2,4.4915,77.685,0.025,8.577,0.1076,0.1637,FCC
1,2.9273,2,4.614,75.885,0.0329,11.7655,0.1243,0.1717,FCC
4,4.2065,2,4.554,71.61,0.0248,16.725,0.1048,0.167,FCC
1,3.6206,1.95,4.5665,73.17,0.031,17.505,0.1205,0.1712,FCC
1,2.643,1.8,4.7205,78.2,0.0447,24.94,0.1602,0.2357,BCC+FCC
1,2.619,1.8,4.6855,73.745,0.0429,28.916,0.1542,0.2358,BCC+FCC
1,1.7784,1.95,4.737,76.475,0.0485,21.3975,0.1695,0.2839,BCC+FCC
1,1.9765,2,4.7845,64.47,0.043,27.43,0.1548,0.2832,BCC+FCC
1,1.721,2.1,4.6885,72.705,0.0423,20.6325,0.1621,0.3222,BCC+FCC
1,1.945,2.05,4.6235,74.185,0.0414,21.3725,0.1594,0.3192,BCC+FCC
1,1.5223,2,4.746,74.035,0.0512,24.661,0.1783,0.3265,BCC+FCC
1,1.6788,2,4.7135,73.95,0.049,24.61,0.1748,0.325,BCC+FCC
1,1.6633,2,4.686,71.635,0.0483,26.3445,0.173,0.3251,BCC+FCC
1,1.9309,2.05,4.676,61.6,0.0416,27.8,0.1533,0.3232,BCC+FCC
1,1.8268,1.9,4.6435,66.465,0.0432,33.1515,0.1592,0.3233,BCC+FCC
1,1.6257,2.05,4.692,61.785,0.0478,26.825,0.2084,0.2825,BCC+FCC
1,1.3436,2.1,4.807,56.195,0.0485,24.394,0.209,0.2843,BCC+FCC
2,1.6109,1.75,4.473,66.335,0.0966,38.912,0.5281,0.3274,IM
4,1.6196,1.9,4.578,62.035,0.0891,31.532,0.4203,0.3069,IM
1,1.7697,1.95,4.5785,61.6,0.0474,26.5,0.1906,0.2415,BCC+FCC
1,1.9699,1.8,4.566,66.915,0.045,32.9265,0.1883,0.2723,BCC+FCC
1,2.0802,1.8,4.652,64.7,0.0447,31.27,0.176,0.2245,BCC+FCC
1,1.9803,1.75,4.6495,68.295,0.0433,34.6345,0.1664,0.255,BCC+FCC
1,1.6894,2.05,4.53,62.74,0.0416,26.886,0.17,0.3048,BCC+FCC
1,1.348,2.1,4.5465,56.125,0.0468,25.7875,0.1905,0.3229,BCC+FCC
2,1.5922,1.7,4.474,62.38,0.0895,31.796,0.4605,0.2918,IM
1,2.1833,1.8,4.708,73.85,0.0475,26.245,0.1749,0.206,BCC+FCC
1,2.0864,1.65,4.6145,73.67,0.0437,34.483,0.1842,0.2245,BCC+FCC
1,1.8612,1.75,4.6645,66.26,0.0468,32.986,0.1855,0.2279,BCC+FCC
1,1.2082,2.05,4.851,60.275,0.0508,25.535,0.1917,0.277,BCC+FCC
1,1.433,1.95,4.766,69.545,0.054,28.386,0.1919,0.3036,BCC+FCC
1,1.1002,2.15,4.8125,60.01,0.052,25.8,0.1871,0.3439,BCC+FCC
1,1.857,1.85,4.6345,65.92,0.0451,32.084,0.172,0.2903,BCC+FCC
3,1.7046,1.7,4.467,63.13,0.091,39.639,0.5362,0.3306,IM
2,1.727,1.8,4.484,63.265,0.1086,30.7115,0.6345,0.3376,IM
3,1.7205,1.85,4.518,59.88,0.0773,30.99,0.4426,0.3441,IM
2,10.5861,1.9,4.894,67.98,0.0348,21.804,0.1624,0.1666,FCC
1,2.2941,1.9,4.6735,63.395,0.0473,22.576,0.2065,0.2449,BCC+FCC
1,2.3752,1.9,4.6935,50.725,0.0452,18.635,0.2005,0.246,BCC+FCC
1,1.9738,1.95,4.711,50.38,0.0443,18.842,0.1958,0.2457,BCC+FCC
1,1.6234,2.05,4.721,67.28,0.0426,21.098,0.186,0.2719,BCC+FCC
1,2.0667,1.95,4.736,63.86,0.0487,22.358,0.1934,0.2741,BCC+FCC
1,1.6212,2.05,4.625,57.78,0.0467,24.06,0.1988,0.2874,BCC+FCC
1,1.4901,2,4.7625,56.41,0.0536,23.601,0.2138,0.2947,BCC+FCC
1,2.1469,1.95,4.771,55.47,0.047,21.674,0.1902,0.2747,BCC+FCC
1,2.0013,1.95,4.665,52.305,0.0509,20.7765,0.2118,0.2924,BCC+FCC
1,1.4309,2.05,4.74,53.84,0.0504,22.808,0.2061,0.2933,BCC+FCC
1,1.7811,2,4.8135,53.07,0.0455,20.751,0.1862,0.2747,BCC+FCC
1,1.8952,2.05,4.7585,65.95,0.045,21.575,0.1749,0.2992,BCC+FCC
1,1.7416,2.05,4.6525,62.785,0.0466,23.308,0.1976,0.3146,BCC+FCC
1,3.5277,1.95,4.6435,62.19,0.0441,21.921,0.1785,0.2976,BCC+FCC
1,1.3708,2.1,4.6465,55.25,0.0523,24.135,0.2105,0.3308,BCC+FCC
1,1.2765,2.1,4.704,53.28,0.0545,23.256,0.2145,0.3342,BCC+FCC
1,4.7588,1.85,4.661,50.295,0.0457,15.7725,0.1807,0.2995,BCC+FCC
1,1.5346,2.05,4.77,50.37,0.0496,19.358,0.1965,0.3191,BCC+FCC
1,1.8603,2,4.7125,48.49,0.0487,16.845,0.1977,0.3184,BCC+FCC
1,1.2989,2.15,4.709,55.715,0.0518,24.0565,0.2027,0.3569,BCC+FCC
1,2.1488,2.1,4.6275,56.66,0.0411,22.696,0.1758,0.3372,BCC+FCC
1,1.2534,2.15,4.734,53.66,0.0526,23.122,0.2032,0.358,BCC+FCC
1,1.482,2.15,4.775,56.655,0.0459,23.3805,0.1796,0.3416,BCC+FCC
1,1.41,2.15,4.8,54.6,0.0464,22.54,0.1796,0.3421,BCC+FCC
3,3.2503,1.95,4.889,61.365,0.0346,21.325,0.1711,0.1614,FCC
4,3.8691,1.95,4.784,58.97,0.0327,20.787,0.1687,0.1633,FCC
4,7.2472,1.95,4.699,60.545,0.0344,19.885,0.204,0.2678,FCC
3,37.2757,1.85,4.724,58.305,0.0316,18.896,0.1309,0.1755,FCC
1,1.917,2.05,4.698,66.78,0.0493,18.854,0.1904,0.2543,BCC+FCC
1,3.2715,1.95,4.6905,64.855,0.0481,19.3295,0.1838,0.2495,BCC+FCC
1,3.9318,2,4.509,69.865,0.0298,15.1625,0.1183,0.1698,FCC
3,7.0757,2,4.8065,60.9,0.0234,20.93,0.0969,0.1652,FCC
4,13.3154,1.85,4.7315,55.515,0.0257,18.0095,0.1081,0.1654,FCC
1,2.9348,2.05,4.5455,69.74,0.032,16.22,0.1313,0.2286,FCC
3,2.0083,1.75,4.468,62.13,0.1088,34.659,0.5684,0.3073,IM
3,1.889,1.8,4.463,60.02,0.1097,31.916,0.551,0.3132,IM
1,5.7913,1.85,4.592,56.425,0.0413,20.06,0.1916,0.2268,BCC+FCC
1,1.6808,2.05,4.565,55.38,0.0451,23.158,0.1923,0.285,BCC+FCC
1,1.2683,2,4.846,52.34,0.0505,21.082,0.2011,0.2488,BCC+FCC
1,1.5317,2.1,4.802,60.52,0.0466,22.17,0.1839,0.2657,BCC+FCC
1,1.7615,2.1,4.7045,60.265,0.0427,21.915,0.176,0.2623,BCC+FCC
1,1.3078,2.1,4.817,56.885,0.0535,20.882,0.198,0.2729,BCC+FCC
1,1.2931,2.1,4.821,54.995,0.0491,22.224,0.1941,0.2808,BCC+FCC
1,1.4591,2.15,4.626,65.955,0.0458,21.0585,0.1848,0.302,BCC+FCC
1,1.364,2.15,4.645,60.43,0.0483,23.857,0.1945,0.3165,BCC+FCC
1,1.2383,2.15,4.7025,50.545,0.0546,19.083,0.2063,0.3257,BCC+FCC
1,2.8262,2.05,4.5215,68.765,0.0334,16.239,0.1388,0.1824,FCC
1,3.4466,2.05,4.544,68.38,0.0269,16.958,0.1166,0.1739,FCC
3,1.5645,1.85,4.51,57.58,0.0892,33.624,0.4636,0.3543,IM
3,1.7371,1.8,4.5235,62.6,0.0909,36.22,0.4725,0.3288,IM
4,1.6534,1.75,4.488,62.065,0.0978,34.7045,0.5412,0.3037,IM
3,1.5787,1.9,4.5705,61.875,0.1003,31.34,0.4844,0.3356,IM
3,2.8201,1.9,4.7555,74.97,0.0887,38.367,0.3861,0.4282,IM
2,1.5928,1.85,4.5105,61.45,0.0897,33.3,0.5099,0.336,IM
2,1.7117,1.85,4.4785,57.175,0.0643,33.2625,0.3849,0.3349,IM
3,1.7329,1.8,4.468,59.345,0.0861,32.1775,0.5159,0.3368,IM
2,1.9365,1.75,4.503,64.065,0.0817,35.781,0.4827,0.3264,IM
2,1.912,1.8,4.5715,64.81,0.0984,30.732,0.5389,0.3439,IM
4,1.5788,1.85,4.498,61.23,0.099,32.809,0.5839,0.358,IM
2,1.7566,1.85,4.5755,61.855,0.0842,31.647,0.4569,0.3579,IM
1,10.3012,1.65,4.753,69.61,0.0478,22.058,0.1735,0.2014,BCC+FCC
1,11.4649,1.7,4.673,74.51,0.0463,20.536,0.1782,0.201,BCC+FCC
1,4.7147,1.55,4.5655,69.04,0.0481,23.776,0.185,0.2001,BCC+FCC
1,8.0527,1.7,4.6845,63.465,0.0502,22.185,0.1811,0.2545,BCC+FCC
1,1.7272,2,4.69,68.605,0.0528,24.5535,0.1987,0.341,BCC+FCC
1,5.3339,1.55,4.629,70.54,0.0495,22.466,0.173,0.1828,BCC+FCC
1,6.7769,1.55,4.6215,73.9,0.0497,22.83,0.1784,0.1837,BCC+FCC
1,5.7798,1.9,4.6855,71.72,0.0417,18.012,0.1589,0.2364,BCC+FCC
1,2.0737,2.05,4.7245,72.695,0.0427,17.8675,0.1657,0.2848,BCC+FCC
1,2.805,1.95,4.7395,69.275,0.0483,20.5525,0.1736,0.2867,BCC+FCC
1,3.2966,1.85,4.6345,75.68,0.0487,22.198,0.1834,0.2845,BCC+FCC
1,2.637,1.85,4.627,79.04,0.0479,21.04,0.1799,0.2828,BCC+FCC
1,1.8507,2.05,4.681,71.645,0.048,21.587,0.1811,0.3269,BCC+FCC
1,5.5748,1.45,4.659,71.97,0.0509,24.013,0.1681,0.1774,BCC+FCC
1,10.9601,1.5,4.5515,76.43,0.0532,22.201,0.1797,0.1799,BCC+FCC
1,7.5279,1.5,4.5315,79.88,0.0482,21.922,0.1773,0.1772,BCC+FCC
1,50.4459,1.7,4.6205,65.94,0.0461,20.396,0.1563,0.232,BCC+FCC
1,3.6052,1.85,4.7005,74.595,0.0468,17.2675,0.1596,0.2343,BCC+FCC
1,4.5556,1.75,4.5955,81,0.0458,18,0.17,0.2333,BCC+FCC
1,13.7292,1.65,4.598,77.67,0.0492,21.842,0.1788,0.2348,BCC+FCC
1,13.6751,1.55,4.5205,80.89,0.0461,24.063,0.1788,0.23,BCC+FCC
1,2.3785,1.9,4.6895,71.98,0.0511,20.238,0.1729,0.2836,BCC+FCC
1,1.7099,2,4.6835,74.61,0.0505,20.895,0.1794,0.325,BCC+FCC
1,1.503,2.1,4.6925,70.52,0.0503,22.982,0.182,0.3634,BCC+FCC
1,1.3723,2.05,4.6785,71.115,0.0491,20.0675,0.1989,0.2752,BCC+FCC
1,1.484,2.05,4.676,73.06,0.0487,20.45,0.1893,0.3011,BCC+FCC
1,2.4108,1.7,4.6355,87.685,0.0461,18.7705,0.1805,0.2007,BCC+FCC
1,1.9194,1.8,4.571,80.515,0.0461,21.9575,0.1918,0.2641,BCC+FCC
1,1.5864,2.05,4.6535,74.83,0.0485,20.745,0.1801,0.3256,BCC+FCC
1,1.9307,1.85,4.556,81.175,0.0423,24.235,0.1731,0.3172,BCC+FCC
1,0.8182,2.35,4.268,48.135,0.0296,25.082,0.1556,0.4275,BCC+FCC
1,1.5908,2.05,4.6535,67.67,0.0464,20.382,0.1972,0.2746,BCC+FCC
1,2.0063,1.95,4.691,65.74,0.0497,21.328,0.1962,0.2739,BCC+FCC
3,2.0207,1.6,4.477,61.31,0.1044,31.523,0.5655,0.3398,IM
3,1.5037,1.65,4.5795,64.83,0.0988,32.733,0.4828,0.303,IM
3,1.586,1.8,4.513,62.93,0.0853,32.416,0.4534,0.2967,IM
4,13.0648,1.75,4.8625,74.645,0.0362,18.477,0.1607,0.0724,FCC
3,18.5402,1.75,4.849,65.775,0.0329,21.7875,0.1402,0.122,FCC
3,11.9498,1.75,4.809,69.05,0.0372,22.56,0.1505,0.127,FCC
4,202.1133,1.7,4.82,65.87,0.0378,20.12,0.1488,0.1067,FCC
3,464.6947,1.8,4.865,66.76,0.029,20.704,0.1206,0.0865,FCC
2,17.906,1.7,4.8075,66.53,0.0342,22.42,0.136,0.0932,FCC
4,8.2929,1.8,4.81,71.255,0.0347,23.044,0.1356,0.0979,FCC
1,4.346,1.9,4.9225,64.575,0.032,21.585,0.1373,0.1048,FCC
4,13.4638,1.8,4.7525,62.225,0.0286,20.9875,0.12,0.0887,FCC
4,11.5245,1.75,4.8175,58.545,0.0271,19.8785,0.1213,0.0861,FCC
1,11.8328,1.85,4.6125,76.39,0.0309,13.706,0.1175,0.082,FCC
3,11.961,1.8,4.6775,68.96,0.0255,21.468,0.1043,0.074,FCC
1,10.3249,1.85,4.7025,65.255,0.0229,20.9895,0.0913,0.0688,FCC
1,3.3814,1.8,4.677,52.675,0.0452,20.245,0.1966,0.1922,BCC+FCC
2,2.3476,1.6,4.478,63.5,0.0852,34.2,0.4437,0.2975,IM
3,2.3979,1.85,4.495,63.955,0.1189,32.436,0.5479,0.3375,IM
3,2.41,1.7,4.4925,65.13,0.1053,33.846,0.5129,0.3129,IM
3,1.8971,1.7,4.59,59.885,0.1129,30.759,0.5196,0.2914,IM
3,1.6563,1.75,4.6075,59.54,0.1116,30.966,0.5165,0.2918,IM
3,2.3034,1.6,4.567,64.75,0.0941,39.425,0.486,0.2819,IM
2,2.4637,1.55,4.495,62.255,0.1054,34.556,0.5198,0.3238,IM
3,1.9797,1.7,4.485,61.19,0.1046,32.579,0.5986,0.3672,IM
3,1.6494,1.7,4.4725,56.885,0.1168,33.0575,0.5808,0.3253,IM
4,2.3377,1.7,4.5675,57.59,0.1208,31.264,0.5434,0.3403,IM
1,1.6222,1.95,4.7195,72.695,0.047,18.048,0.1977,0.1916,BCC+FCC
1,3.1724,1.95,4.5565,73.19,0.0331,14.826,0.1397,0.1271,FCC
1,2.1391,1.9,4.6395,69.895,0.0453,22.827,0.192,0.1884,BCC+FCC
1,2.7526,1.75,4.542,74.59,0.0428,25.644,0.1842,0.1806,BCC+FCC
1,1.8935,1.95,4.677,66.1,0.0459,23.12,0.1928,0.1915,BCC+FCC
